Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
2.20000076293945 	-0.282600019832898 	2.20000076293945 	0.0428679240304563 	
2.29999923706055 	-0.226200000190147 	2.29999923706055 	0.044908164654531 	
2.39999771118164 	-0.197299691961234 	2.39999771118164 	0.0469483093370963 	
2.5 	-0.17219997338907 	2.5 	0.0489884359002499 	
2.59999847412109 	-0.137199760338262 	2.59999847412109 	0.0510283886993063 	
2.70000076293945 	-0.124599980448693 	2.70000076293945 	0.0530683233737442 	
2.79999923706055 	-0.111800015638437 	2.79999923706055 	0.0551080842935177 	
2.89999771118164 	-0.100699832055398 	2.89999771118164 	0.0571477492770645 	
3 	-0.0825000003787864 	3 	0.0591873961281829 	
3.09999847412109 	-0.0771996528601449 	3.09999847412109 	0.0612268692387859 	
3.20000076293945 	-0.0727999938935682 	3.20000076293945 	0.0632663242275224 	
3.29999923706055 	-0.0667000159228337 	3.29999923706055 	0.065305605559944 	
3.39999771118164 	-0.0640999668103177 	3.39999771118164 	0.0673447909855761 	
3.5 	-0.0619000016667997 	3.5 	0.0693839582920146 	
3.59999847412109 	-0.0576997327298159 	3.59999847412109 	0.0714229519098478 	
3.70000076293945 	-0.0538999914642773 	3.70000076293945 	0.0734619274074632 	
3.79999923706055 	-0.0536000050051371 	3.79999923706055 	0.0755007292300825 	
3.89999771118164 	-0.0499000476811489 	3.89999771118164 	0.0775394351616432 	
4 	-0.0475000083933992 	4 	0.0795781229714509 	
4.09999847412109 	-0.048999834631104 	4.09999847412109 	0.0816166371266755 	
4.20000076293945 	-0.0452999897461268 	4.20000076293945 	0.0836551331591239 	
4.29999923706055 	-0.0389000131108332 	4.29999923706055 	0.0856934555862024 	
4.39999771118164 	-0.0402999670477584 	4.39999771118164 	0.0877316821550039 	
4.5 	-0.0362000137793075 	4.5 	0.0897698906121796 	
4.59999847412109 	-0.0352998891321477 	4.59999847412109 	0.0918079254625093 	
4.70000076293945 	-0.032200005291088 	4.70000076293945 	0.0938459422022705 	
4.79999923706055 	-0.0340999920808827 	4.79999923706055 	0.0958837853508696 	
4.89999771118164 	-0.0348999758207356 	4.89999771118164 	0.0979215326567093 	
5 	-0.0289000019038212 	5 	0.0999592618535678 	
5.09999847412109 	-0.0315998836958897 	5.09999847412109 	0.101996817482789 	
5.20000076293945 	-0.0302000029078044 	5.20000076293945 	0.104034355004087 	
5.29999923706055 	-0.0298000127259002 	5.29999923706055 	0.10607171897879 	
5.39999771118164 	-0.0292999863122532 	5.39999771118164 	0.108108987139399 	
5.5 	-0.030599996134697 	5.5 	0.110146237197006 	
5.59999847412109 	-0.0296000256021216 	5.59999847412109 	0.112183313729792 	
5.70000076293945 	-0.0281999920807721 	5.70000076293945 	0.1142203721612 	
5.79999923706055 	-0.0244000012353354 	5.79999923706055 	0.116257257084029 	
5.89999771118164 	-0.021899988027144 	5.89999771118164 	0.118294046210406 	
6 	-0.0178999904128432 	6 	0.120330817237841 	
6.09999847412109 	-0.0152000330926967 	6.09999847412109 	0.12236741478106 	
6.20000076293945 	-0.0118000097245385 	6.20000076293945 	0.124403994226961 	
6.29999923706055 	-0.00760000533773564 	6.29999923706055 	0.126440400204637 	
